,0
6178,n02783994
6179,n04436329
6180,n04585128
6181,n02669295
6182,n03500699
6183,n07698782
6184,n03051249
6185,n03250089
6186,n07818572
6187,n03646916
6188,n04234887
6189,n03413428
6190,n04046091
6191,n03790512
6192,n04300509
6193,n09283767
6194,n01752585
6195,n01318894
6196,n03241496
6197,n03705379
6198,n09348460
6199,n13894434
6200,n03176594
6201,n15089645
6202,n02008497
6203,n13881644
6204,n02003577
6205,n07697408
6206,n07822323
6207,n02546331
6208,n07719756
6209,n03286572
6210,n07838659
6211,n07621497
6212,n02092173
6213,n04953296
6214,n03440682
6215,n07804323
6216,n04975739
6217,n03388323
6218,n03404360
6219,n07595914
6220,n04381587
6221,n03378442
6222,n04586581
6223,n07692114
6224,n01497118
6225,n05545879
6226,n07899769
6227,n03468696
6228,n03178538
6229,n03088580
6230,n07608980
6231,n07724819
6232,n07876189
6233,n07587331
6234,n07850083
6235,n07893425
6236,n02153203
6237,n04282494
6238,n07715221
6239,n07861247
6240,n01886756
6241,n09206896
6242,n07804152
6243,n04184095
6244,n04314107
6245,n03008976
6246,n04102962
6247,n07936979
6248,n03861048
6249,n04148464
6250,n02985963
6251,n03237992
6252,n04538878
6253,n04373894
6254,n03351979
6255,n03276696
6256,n02534559
6257,n04496872
6258,n04337287
6259,n09894654
6260,n04555700
6261,n03127531
6262,n01337734
6263,n03471190
6264,n01538630
6265,n04339879
6266,n07894703
6267,n07725255
6268,n02772435
6269,n08376250
6270,n03595055
6271,n07617051
6272,n01582856
6273,n02057330
6274,n02663849
6275,n04277669
6276,n01848648
6277,n01679962
6278,n02034661
6279,n07920989
6280,n03710528
6281,n02170400
6282,n02982515
6283,n03438863
6284,n13902793
6285,n02324431
6286,n01757343
6287,n02852043
6288,n03457451
6289,n02833040
6290,n04966941
6291,n01624833
6292,n02851795
6293,n02212062
6294,n07916041
6295,n10746931
6296,n02208848
6297,n01487506
6298,n13039349
6299,n04350769
6300,n04457326
6301,n04421872
6302,n02848806
6303,n09344198
6304,n01314388
6305,n04606574
6306,n04103769
6307,n04492749
6308,n04174026
6309,n08663860
6310,n04386051
6311,n01419573
6312,n12480456
6313,n03889871
6314,n02742468
6315,n07601407
6316,n02768655
6317,n01729672
6318,n04155068
6319,n07593774
6320,n04122262
6321,n04064401
6322,n04959672
6323,n10994097
6324,n01579260
6325,n01642943
6326,n03811444
6327,n07873057
6328,n14633206
6329,n07598928
6330,n07818029
6331,n10007684
6332,n10593521
6333,n07716750
6334,n08659861
6335,n07682477
6336,n01318478
6337,n07917951
6338,n03386343
6339,n04028764
6340,n11883328
6341,n07680168
6342,n02182642
6343,n03918737
6344,n12971400
6345,n07854614
6346,n04951186
6347,n07804657
6348,n04591359
6349,n13881512
6350,n07889274
6351,n11943992
6352,n07856895
6353,n04238128
6354,n03802228
6355,n07739923
6356,n07844867
6357,n03429288
6358,n04237423
6359,n07762244
6360,n03442756
6361,n15092942
6362,n03654826
6363,n04590553
6364,n01779148
6365,n13872822
6366,n07897438
6367,n07612367
6368,n07846557
6369,n03758894
6370,n07685918
6371,n02970534
6372,n13914141
6373,n03003633
6374,n04976952
6375,n01524359
6376,n03396997
6377,n03965907
6378,n14720833
6379,n02500596
6380,n03498781
6381,n03527675
6382,n01851375
6383,n08385989
6384,n07908923
6385,n10255459
6386,n02945964
6387,n04970470
6388,n13911045
6389,n01978136
6390,n03361550
6391,n02462213
6392,n10414768
6393,n01797307
6394,n13226871
6395,n03983499
6396,n02731629
6397,n01441425
6398,n03944138
6399,n04557751
6400,n11992479
6401,n02071636
6402,n07608245
6403,n02734725
6404,n02010453
6405,n07923748
6406,n07748574
6407,n04595611
6408,n04161358
6409,n09382099
6410,n07585015
6411,n03725600
6412,n04003856
6413,n02389128
6414,n04303357
6415,n14867545
6416,n14858292
6417,n03464467
6418,n07890540
6419,n07908812
6420,n03455355
6421,n01619536
6422,n02811204
6423,n14583400
6424,n07582027
6425,n07817160
6426,n01642391
6427,n07925708
6428,n04356595
6429,n07726230
6430,n02760658
6431,n07591049
6432,n07909129
6433,n02098550
6434,n07594066
6435,n04119630
6436,n04097760
6437,n05469861
6438,n03196324
6439,n07852919
6440,n07894799
6441,n07598622
6442,n03490119
6443,n07910379
6444,n04546194
6445,n08659446
6446,n13906669
6447,n11859472
6448,n02133704
6449,n07847917
6450,n02355227
6451,n03436891
6452,n13868944
6453,n02777927
6454,n13901490
6455,n03833907
6456,n12877244
6457,n03511175
6458,n01788291
6459,n07567707
6460,n01559639
6461,n01541760
6462,n03663531
6463,n02775039
6464,n03851341
6465,n08678783
6466,n07914777
6467,n03606251
6468,n01418620
6469,n02952237
6470,n02698473
6471,n07682197
6472,n07823814
6473,n04966543
6474,n07846359
6475,n07610890
6476,n04232153
6477,n04574348
6478,n02331842
6479,n12001924
6480,n03878511
6481,n04973386
6482,n04239786
6483,n08559155
6484,n07829331
6485,n04091584
6486,n02685253
6487,n02070430
6488,n01971094
6489,n02177196
6490,n02803934
6491,n03682877
6492,n04228581
6493,n02826259
6494,n02338145
6495,n07893253
6496,n02005790
6497,n04128413
6498,n04326896
6499,n05450617
6500,n02171453
6501,n04973816
6502,n12981954
6503,n03050026
6504,n01690149
6505,n03649003
6506,n07585906
6507,n07816726
6508,n01941223
6509,n03435743
6510,n04395106
6511,n07924834
6512,n01419332
6513,n02182355
6514,n01315330
6515,n03275311
6516,n12013511
6517,n03844550
6518,n07721018
6519,n01740551
6520,n05241218
6521,n02882483
6522,n03817647
6523,n12830222
6524,n05453815
6525,n07722217
6526,n03381565
6527,n07723177
6528,n02836174
6529,n04069166
6530,n04023249
6531,n06596179
6532,n03703463
6533,n07562881
6534,n03460147
6535,n04564278
6536,n07581775
6537,n02409038
6538,n03664840
6539,n04033425
6540,n01817346
6541,n07686021
6542,n07839478
6543,n02809736
6544,n04453666
6545,n07807834
6546,n01945340
6547,n03374570
6548,n04504038
6549,n07679140
6550,n07573103
6551,n07725158
6552,n03860234
6553,n07601686
6554,n11888424
6555,n07735981
6556,n07580359
6557,n03960374
6558,n03288742
6559,n07875436
6560,n07936263
6561,n04135118
6562,n07749969
6563,n03308614
6564,n07867751
6565,n03927299
6566,n07927716
6567,n02839351
6568,n07865484
6569,n02732827
6570,n03016389
6571,n07716504
6572,n11950345
6573,n02259377
6574,n04592099
6575,n03305953
6576,n13889066
6577,n07618281
6578,n04035836
6579,n07746749
6580,n03649797
6581,n07870620
6582,n08586978
6583,n07613815
6584,n07691863
6585,n04504141
6586,n01745125
6587,n12979316
6588,n07708512
6589,n09463226
6590,n04978561
6591,n12650805
6592,n03121040
6593,n07835173
6594,n07806774
6595,n01748389
6596,n04448361
6597,n02125872
6598,n13867005
6599,n03472535
6600,n07897600
6601,n03716966
6602,n07606278
6603,n04270371
6604,n02826068
6605,n03845990
6606,n02347274
6607,n07694516
6608,n03798610
6609,n03690473
6610,n02937336
6611,n12022054
6612,n07735510
6613,n03449451
6614,n03038870
6615,n07683039
6616,n07679034
6617,n07721118
6618,n03258192
6619,n02922877
6620,n04615149
6621,n02639087
6622,n01421333
6623,n03114743
6624,n13073055
6625,n02993194
6626,n03062015
6627,n04298053
6628,n07741623
6629,n07808022
6630,n04301242
6631,n03473078
6632,n07827554
6633,n07897116
6634,n03887512
6635,n07704305
6636,n09391386
6637,n02920658
6638,n02767147
6639,n04111190
6640,n04331639
6641,n02797881
6642,n01491874
6643,n04379096
6644,n03335333
6645,n07888058
6646,n02014524
6647,n04140853
6648,n04957589
6649,n02404186
6650,n04526964
6651,n02387722
6652,n07893891
6653,n07803093
6654,n01654863
6655,n03801760
6656,n07908647
6657,n07577918
6658,n07907161
6659,n03675076
6660,n07665438
6661,n07564796
6662,n02324514
6663,n07745197
6664,n07612632
6665,n03653110
6666,n04065789
6667,n07568818
6668,n04419868
6669,n03259401
6670,n03865820
6671,n12158031
6672,n04378651
6673,n02535537
6674,n01396048
6675,n03034663
6676,n01517966
6677,n13049953
6678,n08579266
6679,n02018368
6680,n03196062
6681,n04160586
6682,n02942460
6683,n15092409
6684,n03589672
6685,n04950713
6686,n07828275
6687,n03730893
6688,n02854630
6689,n07607138
6690,n11969607
6691,n04951373
6692,n02768226
6693,n04160036
6694,n07860331
6695,n07736371
6696,n04271531
6697,n07703889
6698,n07808806
6699,n13914608
6700,n02014237
6701,n04449966
6702,n07824988
6703,n07582441
6704,n01636829
6705,n07556872
6706,n07598734
6707,n03105088
6708,n04136800
6709,n03634034
6710,n02529772
6711,n07836456
6712,n03577672
6713,n07925608
6714,n09443641
6715,n03628071
6716,n03131669
6717,n03287351
6718,n01641206
6719,n03940894
6720,n07733124
6721,n04399537
6722,n01679307
6723,n07854066
6724,n15093049
6725,n07611733
6726,n07611046
6727,n11918808
6728,n04455579
6729,n07711080
6730,n03928814
6731,n01796729
6732,n04288673
6733,n03677682
6734,n13905275
6735,n07918879
6736,n05302499
6737,n03983712
6738,n07575510
6739,n11692792
6740,n01380610
6741,n03129848
6742,n04483925
6743,n07896060
6744,n04530456
6745,n07596160
6746,n11542137
6747,n03795123
6748,n03984759
6749,n02729965
6750,n04442441
6751,n04373795
6752,n08547468
6753,n04000716
6754,n03292362
6755,n07695284
6756,n07688898
6757,n02995345
6758,n03633886
6759,n13873502
6760,n03490324
6761,n03625355
6762,n07817758
6763,n01744555
6764,n04025508
6765,n04285965
6766,n03134118
6767,n04248507
6768,n07567390
6769,n04331443
6770,n01983674
6771,n02668393
6772,n02443959
6773,n03890093
6774,n07868045
6775,n04258732
6776,n03443149
6777,n02267208
6778,n07866723
6779,n01642539
6780,n04056413
6781,n04126659
6782,n03595860
6783,n07853852
6784,n02770078
6785,n07841037
6786,n12884260
6787,n07766723
6788,n04045941
6789,n05451384
6790,n04452757
6791,n01638722
6792,n01778621
6793,n01779629
6794,n07907943
6795,n07849186
6796,n01603600
6797,n02449183
6798,n07818995
6799,n04097373
6800,n07599468
6801,n07568625
6802,n04346511
6803,n04343740
6804,n09283866
6805,n02952798
6806,n07704054
6807,n03420935
6808,n07595751
6809,n01394771
6810,n01422185
6811,n02823510
6812,n09666883
6813,n07853648
6814,n03360622
6815,n07879350
6816,n04070415
6817,n13043926
6818,n03227721
6819,n04962240
6820,n05571341
6821,n07599649
6822,n04560113
6823,n13916721
6824,n03703075
6825,n13069773
6826,n07714287
6827,n07606538
6828,n04410886
6829,n07821758
6830,n15090238
6831,n12658481
6832,n02880393
6833,n07690739
6834,n07847585
6835,n01857512
6836,n03397947
6837,n02403231
6838,n03331244
6839,n02402010
6840,n04969952
6841,n02793199
6842,n03110202
6843,n03730788
6844,n07584423
6845,n02124313
6846,n07915618
6847,n07874995
6848,n04525584
6849,n04219580
6850,n07585557
6851,n01531811
6852,n07895100
6853,n03719743
6854,n01333610
6855,n02763714
6856,n02748359
6857,n01831360
6858,n02097786
6859,n07888229
6860,n03359566
6861,n07869391
6862,n07588688
6863,n07909231
6864,n05448827
6865,n03229244
6866,n03955296
6867,n04381073
6868,n03991837
6869,n05399243
6870,n15091129
6871,n03007591
6872,n04098513
6873,n04395875
6874,n03890233
6875,n02195526
6876,n03079136
6877,n04139140
6878,n07744057
6879,n04967191
6880,n05467758
6881,n01338685
6882,n02037464
6883,n02976939
6884,n03947111
6885,n07600895
6886,n07832307
6887,n07834286
6888,n07884567
6889,n03738241
6890,n11839460
6891,n02104280
6892,n03885904
6893,n01531639
6894,n15091304
6895,n04360914
6896,n02075296
6897,n04502851
6898,n04465358
6899,n07683490
6900,n07855721
6901,n02130086
6902,n04570532
6903,n07800636
6904,n07801709
6905,n04285146
6906,n02541687
6907,n01418498
6908,n04386456
6909,n07588193
6910,n04102760
6911,n02956883
6912,n02120997
6913,n02758960
6914,n04069777
6915,n07587819
6916,n03810952
6917,n04402449
6918,n07836731
6919,n03255899
6920,n03004275
6921,n07741357
6922,n02950120
6923,n07573696
6924,n07879821
6925,n07882420
6926,n02529293
6927,n03326371
6928,n02424085
6929,n04198233
6930,n07938313
6931,n03298858
6932,n13136556
6933,n03675445
6934,n11971248
6935,n02809364
6936,n04530283
6937,n02903204
6938,n02368821
6939,n04266486
6940,n03939440
6941,n09454153
6942,n03130563
6943,n03145522
6944,n03194170
6945,n03585551
6946,n02808185
6947,n07818825
6948,n02754103
6949,n03161450
6950,n03600285
6951,n04363671
6952,n01337191
6953,n09393605
6954,n02643836
6955,n13863020
6956,n03556679
6957,n03356038
6958,n03177708
6959,n03994417
6960,n03483086
6961,n04281260
6962,n01339336
6963,n07586179
6964,n04346003
6965,n13872592
6966,n04080833
6967,n03683995
6968,n07572858
6969,n02814428
6970,n02950018
6971,n03887185
6972,n07836600
6973,n03398228
6974,n03353281
6975,n07688265
6976,n04114719
6977,n03249956
6978,n03446070
6979,n08524735
6980,n03959701
6981,n04450465
6982,n04561965
6983,n04019101
6984,n03524574
6985,n04125257
6986,n07854982
6987,n04969242
6988,n02767433
6989,n03107488
6990,n07712856
6991,n04275175
6992,n13902336
6993,n07642933
6994,n07936745
6995,n01335218
6996,n07855105
6997,n03246933
6998,n07859583
6999,n07575984
7000,n07848771
7001,n07609549
7002,n03884554
7003,n02956795
7004,n07687789
7005,n01822602
7006,n07815294
7007,n07930315
7008,n07804543
7009,n02416519
7010,n07873679
7011,n04392764
7012,n02521646
7013,n03775388
7014,n07851641
7015,n04576002
7016,n03820154
7017,n02552171
7018,n02101670
7019,n02351870
7020,n04289195
7021,n07749192
7022,n07722888
7023,n02266864
7024,n07835921
7025,n03722646
7026,n08517676
7027,n02950482
7028,n07854184
7029,n08677424
7030,n03027108
7031,n03162297
7032,n07808479
7033,n07937344
7034,n07588574
7035,n02944459
7036,n04086446
7037,n03410303
7038,n07862244
7039,n07806633
7040,n03529629
7041,n07619508
7042,n04160847
7043,n03256631
7044,n04021164
7045,n04590021
7046,n03840823
7047,n03635932
7048,n12020507
7049,n07713074
7050,n07728391
7051,n11970101
7052,n02085272
7053,n01438208
7054,n04180888
7055,n03031012
7056,n03105645
7057,n03049924
7058,n07617708
7059,n03024064
7060,n07902121
7061,n13906484
7062,n08598568
7063,n03551790
7064,n02853336
7065,n03219859
7066,n09470222
7067,n02180233
7068,n07581931
7069,n02982416
7070,n08661878
7071,n07834618
7072,n03397266
7073,n03973945
7074,n03235796
7075,n07739035
7076,n03529444
7077,n07730562
7078,n04030518
7079,n07913882
7080,n07912093
7081,n04258859
7082,n03966325
7083,n04055180
7084,n03305522
7085,n07849733
7086,n04258333
7087,n04150980
7088,n07685218
7089,n03256032
7090,n07929351
7091,n07736527
7092,n04458843
7093,n11700279
7094,n07763483
7095,n07743723
7096,n01952712
7097,n03782929
7098,n07592317
7099,n03764995
7100,n03334017
7101,n01329186
7102,n07845087
7103,n02536165
7104,n07694659
7105,n04085574
7106,n07837234
7107,n02406952
7108,n03512624
7109,n03768823
7110,n07766530
7111,n02677436
7112,n07767002
7113,n09327538
7114,n09474010
7115,n03140652
7116,n01579578
7117,n03978966
7118,n01797601
7119,n07889510
7120,n07823698
7121,n03539546
7122,n04502502
7123,n02746225
7124,n07576182
7125,n07740033
7126,n07914006
7127,n07611148
7128,n02511730
7129,n04093223
7130,n13136316
7131,n07910656
7132,n03464628
7133,n08658918
7134,n07928998
7135,n07857170
7136,n04331277
7137,n07568389
7138,n01374703
7139,n01461315
7140,n07876550
7141,n04074185
7142,n02654425
7143,n03973628
7144,n07735294
7145,n07886057
7146,n01697611
7147,n04306592
7148,n13060190
7149,n07574923
7150,n12737383
7151,n07698543
7152,n02861509
7153,n03656957
7154,n02102806
7155,n02020578
7156,n03934565
7157,n01396617
7158,n04234160
7159,n07918706
7160,n08500989
7161,n03538037
7162,n04261767
7163,n03751590
7164,n04011827
7165,n07867021
7166,n07900616
7167,n04305947
7168,n03430313
7169,n07880458
7170,n02027075
7171,n07605693
7172,n07643577
7173,n02451575
7174,n04206225
7175,n07721678
7176,n09929298
7177,n02942147
7178,n07807922
7179,n03695452
7180,n03535647
7181,n12696830
7182,n01466257
7183,n07727458
7184,n03490006
7185,n07888816
7186,n03953901
7187,n03537412
7188,n07905038
7189,n03357716
7190,n04046277
7191,n03114839
7192,n03503997
7193,n07575726
7194,n07743544
7195,n02198532
7196,n12982915
7197,n01540233
7198,n07628181
7199,n02438580
7200,n04517408
7201,n12966804
7202,n07820145
7203,n03140900
7204,n04539407
7205,n02175569
7206,n03284308
7207,n07734879
7208,n02929923
7209,n03430959
7210,n11948469
7211,n03993180
7212,n07834160
7213,n03609147
7214,n07954211
7215,n11905749
7216,n07890068
7217,n01772664
7218,n02196344
7219,n07595368
7220,n01989516
7221,n07852614
7222,n13901211
7223,n02892392
7224,n09389867
7225,n07733005
7226,n04430896
7227,n03571942
7228,n13137409
7229,n02421792
7230,n04413419
7231,n14941787
7232,n04013600
7233,n07690892
7234,n02221715
7235,n07713267
7236,n04613939
7237,n02424305
7238,n01405616
7239,n02817386
7240,n01733466
7241,n13918717
7242,n04967561
7243,n07595180
7244,n11815491
7245,n03877674
7246,n01315581
7247,n15093137
7248,n07565725
7249,n15092227
7250,n02493224
7251,n04559166
7252,n03296328
7253,n05541509
7254,n03058107
7255,n07567980
7256,n07593004
7257,n07569873
7258,n03222722
7259,n07830593
7260,n03524745
7261,n02863340
7262,n03258456
7263,n13896217
7264,n07727578
7265,n01778217
7266,n05475397
7267,n05468739
7268,n04062807
7269,n02677028
7270,n03133415
7271,n15102894
7272,n13880551
7273,n03784793
7274,n13014409
7275,n03482877
7276,n03738066
7277,n10701180
7278,n02977330
7279,n04365328
7280,n07803779
7281,n03182140
7282,n02192252
7283,n02797535
7284,n04144539
7285,n07870313
7286,n02013567
7287,n07720185
7288,n04102406
7289,n03724756
7290,n03542333
7291,n03303217
7292,n01392275
7293,n02835829
7294,n15092751
7295,n07766409
7296,n02860415
7297,n13015688
7298,n12057895
7299,n01324916
7300,n07678729
7301,n07932323
7302,n07922607
7303,n02172870
7304,n07757132
7305,n07650792
7306,n03855214
7307,n07605597
7308,n13899735
7309,n04227900
7310,n03293741
7311,n02982232
7312,n01692523
7313,n07825597
7314,n01606177
7315,n04469251
7316,n03590588
7317,n02195091
7318,n02776505
7319,n07696625
7320,n07902336
7321,n07878479
7322,n09303008
7323,n02796318
7324,n03986857
7325,n09816771
7326,n07730207
7327,n07712748
7328,n07816398
7329,n03082807
7330,n07745046
7331,n04194127
7332,n04563790
7333,n03571625
7334,n04337650
7335,n03911513
7336,n03652932
7337,n02950632
7338,n02894158
7339,n01743086
7340,n01927928
7341,n04115144
7342,n07877961
7343,n04041243
7344,n02786463
7345,n09874725
7346,n01324305
7347,n04041069
7348,n07902937
7349,n02986160
7350,n07834872
7351,n07898443
7352,n14919819
7353,n02947660
7354,n02926591
7355,n03616091
7356,n04170933
7357,n07744246
7358,n07896661
7359,n07725531
7360,n04595285
7361,n03402369
7362,n01630901
7363,n11955896
7364,n02183096
7365,n07694403
7366,n07740954
7367,n07735404
7368,n04461879
7369,n07858197
7370,n04310904
7371,n01607429
7372,n04603729
7373,n07808268
7374,n00006484
7375,n04188064
7376,n09193551
7377,n07800487
7378,n04294879
7379,n04087126
7380,n03842986
7381,n07687469
7382,n07593107
7383,n09475179
7384,n01635027
7385,n02900987
7386,n04557522
7387,n07878926
7388,n03697366
7389,n05449959
7390,n07728181
7391,n02975212
7392,n07802417
7393,n07936459
7394,n11537327
7395,n02975589
7396,n07712063
7397,n03819994
7398,n03479502
7399,n07745466
7400,n01606809
7401,n12001707
7402,n04083649
7403,n03159640
7404,n02200198
7405,n04248851
7406,n04322531
7407,n07849506
7408,n13873361
7409,n04427473
7410,n03704834
7411,n03027001
7412,n04185529
7413,n02036053
7414,n07933274
7415,n08679167
7416,n01624305
7417,n01521399
7418,n07273802
7419,n02768114
7420,n01519873
7421,n03162714
7422,n07714448
7423,n04123317
7424,n01579410
7425,n13884930
7426,n07919894
7427,n07896287
7428,n01604968
